index,target,timestamp,processId,threadId,parentProcessId,userId,mountNamespace,processName,hostName,eventId,eventName,stackAddresses,argsNum,returnValue,domain,type,protocol,pathname,flags,dev,inode,fd,statbuf,dirfd,mode,ruid,euid,rgid,egid,cap,sockfd,addr,addrlen,dirp,count,stack,parent_tid,child_tid,tls,option,arg2,arg3,arg4,arg5,pid,sig,target,oldfd,newfd,uid,argv,gid
46071,0,135.238201,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46073,0,135.238246,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,class,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46074,0,135.238269,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46075,0,135.238291,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46076,0,135.238314,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46078,0,135.238358,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46080,0,135.238405,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46081,0,135.238434,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46082,0,135.238459,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46084,0,135.238482,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46085,0,135.238505,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46086,0,135.238527,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46087,0,135.238551,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,devices,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46089,0,135.238573,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46092,0,135.238622,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,virtual,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46093,0,135.238643,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46094,0,135.238653,7270,7270,187,0,4026532217,systemd-udevd,1,257,openat,"[140214269714091, 2329578503059742820]",4,6,,,,/,O_RDONLY|O_DIRECTORY|O_CLOEXEC|O_PATH,,,,,-100.0,767368875,,,,,,,,,,,,,,,,,,,,,,,,,,,
46095,0,135.238662,7259,7259,187,0,4026532217,systemd-udevd,1,257,openat,[140225374564390],4,6,,,,class,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3282284582,,,,,,,,,,,,,,,,,,,,,,,,,,,
46097,0,135.238688,7278,7278,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46098,0,135.23871,7278,7278,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46099,0,135.238729,159,159,1,0,4026531840,systemd-journal,7,257,openat,"[140540094811940, 7809644666712713775]",4,-2,,,,/run/log/journal/d73e1aa0b0c8474a9b36b4e87f71258a/system.journal,O_RDWR|O_NONBLOCK|O_CLOEXEC,,,,,-100.0,174952228,,,,,,,,,,,,,,,,,,,,,,,,,,,
46100,0,135.238732,7278,7278,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46103,0,135.238913,7267,7267,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,6,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104,0,135.2396,7270,7270,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,15,,,,sys,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46105,0,135.239671,7267,7267,187,0,4026532217,systemd-udevd,1,5,fstat,[140214269712009],2,0,,,,,,,,6.0,0x7FFE6E068840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46108,0,135.239856,7267,7267,187,0,4026532217,systemd-udevd,1,3,close,[140214269716871],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46110,0,135.240119,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46111,0,135.240148,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46112,0,135.240177,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46113,0,135.240201,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46114,0,135.240246,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46115,0,135.240278,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46117,0,135.240337,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46119,0,135.240386,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46122,0,135.240457,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,devices,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46123,0,135.240479,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46125,0,135.240523,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,virtual,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46126,0,135.240545,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46127,0,135.240566,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46128,0,135.24059,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46130,0,135.240634,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46131,0,135.240657,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46133,0,135.240701,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46135,0,135.24075,7274,7274,187,0,4026532217,systemd-udevd,1,21,access,[],2,0,,,,/sys/devices/virtual/dmi/id/uevent,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46137,0,135.240803,7270,7270,187,0,4026532217,systemd-udevd,1,3,close,[140214269716871],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46138,0,135.240805,7274,7274,187,0,4026532217,systemd-udevd,1,1005,security_file_open,[],4,0,,,,/sys/devices/virtual/dmi/id/sys_vendor,O_RDONLY|O_LARGEFILE,22.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46140,0,135.240856,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAC2B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46142,0,135.240918,7274,7274,187,0,4026532217,systemd-udevd,1,21,access,[],2,-2,,,,/sys/subsystem/dmi/devices/id,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46145,0,135.240997,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,/,O_RDONLY|O_DIRECTORY|O_CLOEXEC|O_PATH,,,,,-100.0,3424149163,,,,,,,,,,,,,,,,,,,,,,,,,,,
46146,0,135.24102,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,sys,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46147,0,135.241042,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46148,0,135.241064,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46152,0,135.241155,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46156,0,135.241223,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46157,0,135.241245,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46160,0,135.241299,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46161,0,135.241322,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46162,0,135.241345,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46163,0,135.241368,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46165,0,135.241418,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46166,0,135.241441,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46167,0,135.241465,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,virtual,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46169,0,135.241507,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46171,0,135.241554,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46172,0,135.241575,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46173,0,135.241616,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46175,0,135.241661,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46176,0,135.241683,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46177,0,135.24171,7274,7274,187,0,4026532217,systemd-udevd,1,21,access,[],2,0,,,,/sys/devices/virtual/dmi/id/uevent,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46179,0,135.241736,7274,7274,187,0,4026532217,systemd-udevd,1,6,lstat,[],2,0,,,,/sys/devices/virtual/dmi/id/sys_vendor,,,,,0x7FFC31AAC220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46180,0,135.241761,7274,7274,187,0,4026532217,systemd-udevd,1,1005,security_file_open,[],4,0,,,,/sys/devices/virtual/dmi/id/sys_vendor,O_RDONLY|O_LARGEFILE,22.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46181,0,135.241781,7264,7264,187,0,4026532217,systemd-udevd,1,6,lstat,"[140225374562026, 93993835560431, 7089066530430543214]",2,0,,,,/sys/kernel/slab/:A-0000040,,,,,0x7FFFF9A30A50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46182,0,135.241789,7274,7274,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,/sys/devices/virtual/dmi/id/sys_vendor,O_RDONLY|O_CLOEXEC,,,,,-100.0,3424149163,,,,,,,,,,,,,,,,,,,,,,,,,,,
46183,0,135.24181,7274,7274,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAC2B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46184,0,135.241839,7274,7274,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46186,0,135.241915,7267,7267,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,6,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46188,0,135.242168,7271,7271,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46189,0,135.242264,7265,7265,187,0,4026532217,systemd-udevd,1,3,close,[140225374566791],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46190,0,135.242332,7267,7267,187,0,4026532217,systemd-udevd,1,5,fstat,[140225374561929],2,0,,,,,,,,6.0,0x7FFFF9A2B050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46191,0,135.242343,7270,7270,187,0,4026532217,systemd-udevd,1,5,fstat,[140214269712009],2,0,,,,,,,,6.0,0x7FFE6E068840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46192,0,135.242388,7267,7267,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46193,0,135.242393,7260,7260,187,0,4026532217,systemd-udevd,1,257,openat,[140225374564390],4,15,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3282284582,,,,,,,,,,,,,,,,,,,,,,,,,,,
46194,0,135.242568,7268,7268,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46195,0,135.242635,7272,7272,187,0,4026532217,systemd-udevd,1,1005,security_file_open,"[140214269714091, 8313483762523399788]",4,0,,,,/proc/7272/oom_score_adj,O_WRONLY|O_NOCTTY|O_LARGEFILE,5.0,38547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46196,0,135.243259,7261,7261,187,0,4026532217,systemd-udevd,1,3,close,[140225374566791],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46197,0,135.243468,7267,7267,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,15,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46198,0,135.243646,7270,7270,187,0,4026532217,systemd-udevd,1,3,close,[140214269716871],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46201,0,135.243812,7266,7266,187,0,4026532217,systemd-udevd,1,1005,security_file_open,"[140225374564011, 8244250539049968489]",4,0,,,,/sys/devices/virtual/dmi/id/sys_vendor,O_RDONLY|O_LARGEFILE,22.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46202,0,135.243959,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,/,O_RDONLY|O_DIRECTORY|O_CLOEXEC|O_PATH,,,,,-100.0,3424149163,,,,,,,,,,,,,,,,,,,,,,,,,,,
46203,0,135.243993,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,sys,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46204,0,135.244018,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,15.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46206,0,135.244066,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,class,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46207,0,135.244089,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46208,0,135.244111,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46209,0,135.244135,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46213,0,135.24423,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46214,0,135.244263,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46215,0,135.244315,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46216,0,135.244343,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46218,0,135.244393,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46219,0,135.24441,7265,7265,187,0,4026532217,systemd-udevd,1,3,close,[140225374566791],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46220,0,135.244416,7270,7270,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46223,0,135.244461,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46224,0,135.244485,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,virtual,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46227,0,135.244527,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46228,0,135.244552,7260,7260,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46230,0,135.244587,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46231,0,135.244609,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46232,0,135.244617,7268,7268,187,0,4026532217,systemd-udevd,1,21,access,"[140225374565035, 93993835560431, 7579392616441017203]",2,0,,,,/sys/devices/virtual/dmi/id/uevent,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46233,0,135.244634,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46235,0,135.244678,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46237,0,135.244728,7276,7276,187,0,4026532217,systemd-udevd,1,21,access,[],2,0,,,,/sys/devices/virtual/dmi/id/uevent,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46238,0,135.244756,7276,7276,187,0,4026532217,systemd-udevd,1,6,lstat,[],2,0,,,,/sys/devices/virtual/dmi/id/sys_vendor,,,,,0x7FFC31AAC220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46241,0,135.244833,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAC2B0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46242,0,135.24484,7261,7261,187,0,4026532217,systemd-udevd,1,257,openat,[140225374564390],4,6,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3282284582,,,,,,,,,,,,,,,,,,,,,,,,,,,
46243,0,135.244863,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46244,0,135.244877,7267,7267,187,0,4026532217,systemd-udevd,1,3,close,[140214269716871],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46245,0,135.244895,7276,7276,187,0,4026532217,systemd-udevd,1,21,access,[],2,-2,,,,/sys/subsystem/dmi/devices/id,,,,,,,F_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,
46247,0,135.244946,7267,7267,187,0,4026532217,systemd-udevd,1,257,openat,[140214269714470],4,6,,,,devices,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,767369254,,,,,,,,,,,,,,,,,,,,,,,,,,,
46249,0,135.244975,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,/,O_RDONLY|O_DIRECTORY|O_CLOEXEC|O_PATH,,,,,-100.0,3424149163,,,,,,,,,,,,,,,,,,,,,,,,,,,
46252,0,135.245033,7270,7270,187,0,4026532217,systemd-udevd,1,5,fstat,[140214269712009],2,0,,,,,,,,15.0,0x7FFE6E068840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46253,0,135.245042,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46255,0,135.245089,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46257,0,135.245134,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,15,,,,dmi,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,6.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46260,0,135.245202,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,id,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
46262,0,135.245225,7276,7276,187,0,4026532217,systemd-udevd,1,5,fstat,[],2,0,,,,,,,,6.0,0x7FFC31AAB110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46263,0,135.245254,7276,7276,187,0,4026532217,systemd-udevd,1,3,close,[],1,0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46264,0,135.245279,7276,7276,187,0,4026532217,systemd-udevd,1,257,openat,[],4,6,,,,..,O_RDONLY|O_NOFOLLOW|O_CLOEXEC|O_PATH,,,,,15.0,3424149542,,,,,,,,,,,,,,,,,,,,,,,,,,,
